"","fish.id","date","lat","lon","section","TL.mm","TL.cm","Wt","species","notes","PSD","substock","stock","quality","preferred","memorable","trophy"
"1",1,"3/13/2007",31.25,-81.85833333,"3",835,83.5,"7.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"2",2,"3/13/2007",31.24055556,-81.86416667,"3",734,73.4,"5.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"3",3,"3/13/2007",31.24055556,-81.86416667,"3",405,40.5,"0.653","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"4",4,"3/21/2007",31.22638889,-81.86666667,"3",360,36,"0.45","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"5",5,"3/21/2007",31.24027778,-81.86444444,"3",615,61.5,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"6",6,"3/21/2007",31.22638889,-81.86666667,"3",689,68.9,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"7",7,"3/21/2007",31.22638889,-81.86666667,"3",535,53.5,"1.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"8",8,"3/21/2007",31.22638889,-81.86666667,"3",893,89.3,"8.5","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"9",9,"3/21/2007",31.22638889,-81.86666667,"3",824,82.4,"7.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"10",10,"3/21/2007",31.22638889,-81.86666667,"3",628,62.8,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"11",11,"3/21/2007",31.22277778,-81.86777778,"3",638,63.8,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"12",12,"3/21/2007",31.22277778,-81.86777778,"3",614,61.4,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"13",13,"3/21/2007",31.22277778,-81.86777778,"3",605,60.5,"2.45","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"14",14,"3/21/2007",31.22277778,-81.86777778,"3",736,73.6,"5.1","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"15",15,"3/21/2007",31.22277778,-81.86777778,"3",621,62.1,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"16",16,"3/23/2007",31.20416667,-81.86888889,"4",425,42.5,"0.719","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"17",17,"3/23/2007",31.20416667,-81.86888889,"4",656,65.6,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"18",18,"3/23/2007",31.20416667,-81.86888889,"4",790,79,"6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"19",19,"3/23/2007",31.20416667,-81.86888889,"4",604,60.4,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"20",20,"3/23/2007",31.20416667,-81.86888889,"4",731,73.1,"4.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"21",21,"3/23/2007",31.20416667,-81.86888889,"4",690,69,"4.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"22",22,"3/23/2007",31.20416667,-81.86888889,"4",694,69.4,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"23",23,"3/23/2007",31.20416667,-81.86888889,"4",381,38.1,"0.462","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"24",24,"3/23/2007",31.18361111,-81.87527778,"4",765,76.5,"5.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"25",25,"3/23/2007",31.18361111,-81.87527778,"4",760,76,"5.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"26",26,"3/23/2007",31.18361111,-81.87527778,"4",717,71.7,"4.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"27",27,"3/23/2007",31.18361111,-81.87527778,"4",1050,105,"12.5","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"28",28,"3/23/2007",31.18361111,-81.87527778,"4",810,81,"8.3","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"29",29,"3/23/2007",31.18361111,-81.87527778,"4",900,90,"10","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"30",30,"3/23/2007",31.18361111,-81.87527778,"4",630,63,"4.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"31",31,"3/23/2007",31.18361111,-81.87527778,"4",755,75.5,"4.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"32",32,"3/23/2007",31.18361111,-81.87527778,"4",805,80.5,"7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"33",33,"3/23/2007",31.18361111,-81.87527778,"4",760,76,"5.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"34",34,"3/23/2007",31.18361111,-81.87527778,"4",622,62.2,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"35",35,"3/23/2007",31.18361111,-81.87527778,"4",661,66.1,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"36",36,"3/23/2007",31.18361111,-81.87527778,"4",695,69.5,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"37",37,"3/23/2007",31.16638889,-81.86694444,"4",665,66.5,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"38",38,"3/23/2007",31.16638889,-81.86694444,"4",426,42.6,"0.802","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"39",39,"3/23/2007",31.16638889,-81.86694444,"4",670,67,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"40",40,"3/23/2007",31.16638889,-81.86694444,"4",633,63.3,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"41",41,"3/23/2007",31.16638889,-81.86694444,"4",459,45.9,"1.07","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"42",42,"3/23/2007",31.16027778,-81.85916667,"4",628,62.8,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"43",43,"3/23/2007",31.16027778,-81.85916667,"4",610,61,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"44",44,"3/27/2007",31.15888889,-81.85861111,"5",718,71.8,"4.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"45",45,"3/27/2007",31.15888889,-81.85861111,"5",740,74,"4.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"46",46,"3/27/2007",31.15888889,-81.85861111,"5",760,76,"5.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"47",47,"3/27/2007",31.15888889,-81.85861111,"5",680,68,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"48",48,"3/27/2007",31.15888889,-81.85861111,"5",830,83,"6.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"49",49,"3/27/2007",31.15888889,-81.85861111,"5",551,55.1,"1.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"50",50,"3/27/2007",31.15888889,-81.85861111,"5",866,86.6,"8.5","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"51",51,"3/27/2007",31.15888889,-81.85861111,"5",580,58,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"52",52,"3/27/2007",31.15888889,-81.85861111,"5",630,63,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"53",53,"3/27/2007",31.15888889,-81.85861111,"5",710,71,"3.6","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"54",54,"3/27/2007",31.15888889,-81.85861111,"5",411,41.1,"0.522","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"55",55,"3/27/2007",31.15888889,-81.85861111,"5",391,39.1,"0.471","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"56",56,"3/27/2007",31.15888889,-81.85861111,"5",455,45.5,"0.814","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"57",57,"3/27/2007",31.14222222,-81.86472222,"5",1060,106,"21.5","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"58",58,"3/27/2007",31.14222222,-81.86472222,"5",1033,103.3,"15","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"59",59,"3/27/2007",31.14222222,-81.86472222,"5",890,89,"12.5","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"60",60,"3/27/2007",31.14222222,-81.86472222,"5",930,93,"15.8","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"61",61,"3/27/2007",31.14222222,-81.86472222,"5",890,89,"10","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"62",62,"3/27/2007",31.14222222,-81.86472222,"5",890,89,"9.7","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"63",63,"3/27/2007",31.14222222,-81.86472222,"5",970,97,"14.5","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"64",64,"3/27/2007",31.15888889,-81.85861111,"5",720,72,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"65",65,"3/27/2007",31.15888889,-81.85861111,"5",725,72.5,"5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"66",66,"3/27/2007",31.15888889,-81.85861111,"5",685,68.5,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"67",67,"3/27/2007",31.15888889,-81.85861111,"5",800,80,"7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"68",68,"3/27/2007",31.15888889,-81.85861111,"5",695,69.5,"4.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"69",69,"3/27/2007",31.15888889,-81.85861111,"5",650,65,"3.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"70",70,"3/27/2007",31.15888889,-81.85861111,"5",660,66,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"71",71,"3/27/2007",31.15888889,-81.85861111,"5",610,61,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"72",73,"3/27/2007",31.15888889,-81.85861111,"5",639,63.9,"3.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"73",74,"3/27/2007",31.15888889,-81.85861111,"5",595,59.5,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"74",75,"3/27/2007",31.15888889,-81.85861111,"5",530,53,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"75",76,"3/27/2007",31.15888889,-81.85861111,"5",481,48.1,"1.6","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"76",77,"3/27/2007",31.15888889,-81.85861111,"5",533,53.3,"1.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"77",78,"3/27/2007",31.15888889,-81.85861111,"5",466,46.6,"1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"78",79,"3/27/2007",31.15888889,-81.85861111,"5",580,58,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"79",80,"3/27/2007",31.15888889,-81.85861111,"5",575,57.5,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"80",81,"3/27/2007",31.15888889,-81.85861111,"5",557,55.7,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"81",82,"3/29/2007",31.115,-81.90388889,"6",721,72.1,"4.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"82",83,"3/29/2007",31.115,-81.90388889,"6",670,67,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"83",84,"3/29/2007",31.115,-81.90388889,"6",526,52.6,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"84",85,"3/29/2007",31.115,-81.90388889,"6",710,71,"4.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"85",86,"3/29/2007",31.115,-81.90388889,"6",363,36.3,"0.416","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"86",87,"3/29/2007",31.115,-81.90388889,"6",632,63.2,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"87",88,"3/29/2007",31.115,-81.90388889,"6",552,55.2,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"88",89,"3/29/2007",31.10388889,-81.90944444,"6",771,77.1,"5.1","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"89",90,"3/29/2007",31.10388889,-81.90944444,"6",702,70.2,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"90",91,"3/29/2007",31.10388889,-81.90944444,"6",562,56.2,"1.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"91",92,"3/29/2007",31.10388889,-81.90944444,"6",616,61.6,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"92",93,"3/29/2007",31.10388889,-81.90944444,"6",628,62.8,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"93",94,"3/29/2007",31.10388889,-81.90944444,"6",679,67.9,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"94",95,"3/29/2007",31.10388889,-81.90944444,"6",600,60,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"95",96,"3/29/2007",31.10388889,-81.90944444,"6",642,64.2,"2.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"96",97,"3/29/2007",31.10388889,-81.90944444,"6",614,61.4,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"97",98,"3/29/2007",31.10305556,-81.91194444,"6",630,63,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"98",99,"3/29/2007",31.10305556,-81.91194444,"6",715,71.5,"4.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"99",100,"3/29/2007",31.10305556,-81.91194444,"6",614,61.4,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"100",101,"3/28/2007",31.13472222,-81.87194444,"5",750,75,"6.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"101",102,"3/28/2007",31.13472222,-81.87194444,"5",780,78,"5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"102",103,"3/28/2007",31.13472222,-81.87194444,"5",432,43.2,"0.826","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"103",104,"3/28/2007",31.13472222,-81.87194444,"5",825,82.5,"6.1","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"104",105,"3/28/2007",31.13472222,-81.87194444,"5",777,77.7,"5.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"105",106,"3/28/2007",31.13472222,-81.87194444,"5",975,97.5,"13","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"106",107,"3/28/2007",31.12666667,-81.89222222,"5",785,78.5,"5.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"107",108,"3/28/2007",31.12666667,-81.89222222,"5",650,65,"3.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"108",109,"3/28/2007",31.12666667,-81.89222222,"5",405,40.5,"0.635","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"109",110,"3/28/2007",31.12666667,-81.89222222,"5",630,63,"3.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"110",111,"3/28/2007",31.12666667,-81.89222222,"5",595,59.5,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"111",112,"3/28/2007",31.12666667,-81.89222222,"5",575,57.5,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"112",113,"3/28/2007",31.12666667,-81.89222222,"5",590,59,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"113",114,"3/28/2007",31.12361111,-81.89194444,"6",960,96,"10.8","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"114",115,"3/28/2007",31.12361111,-81.89194444,"6",755,75.5,"5.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"115",116,"3/28/2007",31.12361111,-81.89194444,"6",740,74,"6.1","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"116",117,"3/28/2007",31.12361111,-81.89194444,"6",590,59,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"117",118,"3/28/2007",31.12361111,-81.89194444,"6",640,64,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"118",119,"3/28/2007",31.12361111,-81.89194444,"6",670,67,"3.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"119",120,"3/28/2007",31.12361111,-81.89194444,"6",572,57.2,"2.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"120",121,"3/28/2007",31.12361111,-81.89194444,"6",580,58,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"121",122,"3/28/2007",31.12361111,-81.89194444,"6",724,72.4,"4.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"122",123,"3/28/2007",31.12361111,-81.89194444,"6",642,64.2,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"123",124,"3/28/2007",31.12361111,-81.89194444,"6",970,97,"12.3","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"124",125,"3/28/2007",31.12361111,-81.89194444,"6",900,90,"11.9","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"125",126,"3/28/2007",31.12361111,-81.89194444,"6",748,74.8,"5.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"126",127,"3/28/2007",31.12361111,-81.89194444,"6",636,63.6,"3.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"127",128,"3/28/2007",31.12361111,-81.89194444,"6",890,89,"13.3","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"128",129,"3/28/2007",31.12361111,-81.89194444,"6",925,92.5,"13","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"129",130,"3/28/2007",31.12361111,-81.89194444,"6",757,75.7,"5.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"130",131,"3/28/2007",31.12361111,-81.89194444,"6",550,55,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"131",132,"3/28/2007",31.1225,-81.89277778,"6",391,39.1,"0.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"132",133,"3/28/2007",31.1225,-81.89277778,"6",697,69.7,"4.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"133",134,"3/28/2007",31.1225,-81.89277778,"6",601,60.1,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"134",135,"3/28/2007",31.1225,-81.89277778,"6",715,71.5,"4.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"135",136,"3/28/2007",31.1225,-81.89277778,"6",602,60.2,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"136",137,"3/28/2007",31.1225,-81.89277778,"6",755,75.5,"6.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"137",138,"3/28/2007",31.1225,-81.89277778,"6",1005,100.5,"16.1","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"138",139,"3/28/2007",31.1225,-81.89277778,"6",600,60,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"139",140,"3/28/2007",31.1225,-81.89277778,"6",722,72.2,"6.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"140",141,"3/28/2007",31.115,-81.90027778,"6",493,49.3,"1.3","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"141",142,"3/28/2007",31.115,-81.90027778,"6",662,66.2,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"142",143,"3/28/2007",31.115,-81.90027778,"6",562,56.2,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"143",144,"3/28/2007",31.115,-81.90027778,"6",635,63.5,"2.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"144",145,"3/28/2007",31.115,-81.90027778,"6",580,58,"2.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"145",146,"3/28/2007",31.115,-81.90027778,"6",753,75.3,"5.9","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"146",147,"3/28/2007",31.115,-81.90027778,"6",519,51.9,"1.35","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"147",148,"3/28/2007",31.115,-81.90027778,"6",796,79.6,"7.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"148",149,"3/28/2007",31.115,-81.90027778,"6",608,60.8,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"149",150,"3/28/2007",31.115,-81.90027778,"6",492,49.2,"1.27","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"150",151,"3/28/2007",31.115,-81.90027778,"6",612,61.2,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"151",152,"3/28/2007",31.115,-81.90027778,"6",596,59.6,"2.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"152",153,"3/29/2007",31.10305556,-81.91194444,"6",690,69,"4.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"153",154,"3/29/2007",31.10305556,-81.91194444,"6",661,66.1,"3.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"154",155,"3/29/2007",31.10305556,-81.91194444,"6",795,79.5,"6.8","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"155",156,"3/29/2007",31.10305556,-81.91194444,"6",699,69.9,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"156",157,"3/29/2007",31.10305556,-81.91194444,"6",895,89.5,"12.3","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"157",158,"3/29/2007",31.10305556,-81.91194444,"6",655,65.5,"2.9","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"158",159,"3/29/2007",31.10305556,-81.91194444,"6",740,74,"4.7","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"159",160,"3/29/2007",31.10305556,-81.91194444,"6",586,58.6,"2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"160",161,"3/29/2007",31.10305556,-81.91194444,"6",588,58.8,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"161",162,"3/29/2007",31.10305556,-81.91194444,"6",480,48,"1.1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"162",163,"3/29/2007",31.10305556,-81.91194444,"6",627,62.7,"2.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"163",164,"3/29/2007",31.10305556,-81.91194444,"6",647,64.7,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"164",165,"3/29/2007",31.09472222,-81.91416667,"6",607,60.7,"2.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"165",166,"3/29/2007",31.09472222,-81.91416667,"6",707,70.7,"4.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"166",167,"3/29/2007",31.09472222,-81.91416667,"6",702,70.2,"4.4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"167",168,"3/29/2007",31.09472222,-81.91416667,"6",660,66,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"168",169,"3/29/2007",31.09472222,-81.91416667,"6",587,58.7,"2.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"169",170,"3/29/2007",31.09472222,-81.91416667,"6",655,65.5,"3.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"170",171,"3/29/2007",31.09472222,-81.91416667,"6",562,56.2,"2.3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"171",172,"3/29/2007",31.09472222,-81.91416667,"6",535,53.5,"1.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"172",173,"3/29/2007",31.09472222,-81.91416667,"6",507,50.7,"1.5","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"173",174,"3/29/2007",31.09472222,-81.91416667,"6",710,71,"5.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"174",175,"3/29/2007",31.09472222,-81.91416667,"6",604,60.4,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"175",176,"3/29/2007",31.09472222,-81.91416667,"6",668,66.8,"3.5","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"176",177,"3/29/2007",31.09472222,-81.91416667,"6",450,45,"1","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"177",178,"3/29/2007",31.09472222,-81.91416667,"6",650,65,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"178",179,"3/29/2007",31.07805556,-81.92694444,"6",731,73.1,"5.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"179",180,"3/29/2007",31.07805556,-81.92694444,"6",776,77.6,"7.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"180",181,"3/29/2007",31.07805556,-81.92694444,"6",710,71,"5.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"181",182,"3/29/2007",31.07805556,-81.92694444,"6",679,67.9,"4","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"182",183,"3/29/2007",31.07805556,-81.92694444,"6",487,48.7,"1.3","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"183",185,"3/29/2007",31.07805556,-81.92694444,"6",661,66.1,"3.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"184",186,"3/29/2007",31.07805556,-81.92694444,"6",549,54.9,"1.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"185",187,"3/29/2007",31.07805556,-81.92694444,"6",645,64.5,"3.1","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"186",188,"3/29/2007",31.05972222,-81.93611111,"6",1112,111.2,"24.5","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"187",189,"3/29/2007",31.05972222,-81.93611111,"6",1120,112,"19.5","Flathead Catfish","Mark2007","trophy",0,0,0,0,0,1
"188",190,"3/29/2007",31.05972222,-81.93611111,"6",691,69.1,"4.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"189",191,"3/29/2007",31.05972222,-81.93611111,"6",606,60.6,"2.2","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"190",192,"3/29/2007",31.05972222,-81.93611111,"6",805,80.5,"6.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"191",193,"3/29/2007",31.05972222,-81.93611111,"6",404,40.4,"0.9","Flathead Catfish","Mark2007","stock",0,1,0,0,0,0
"192",194,"3/29/2007",31.05972222,-81.93611111,"6",620,62,"3","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"193",195,"3/29/2007",31.05972222,-81.93611111,"6",880,88,"8.6","Flathead Catfish","Mark2007","memorable",0,0,0,0,1,0
"194",196,"4/3/2007",31.05083333,-81.93722222,"7",554,55.4,"1.6","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"195",197,"4/3/2007",31.05083333,-81.93722222,"7",795,79.5,"6.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"196",198,"4/3/2007",31.05083333,-81.93722222,"7",640,64,"2.7","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"197",199,"4/3/2007",31.05083333,-81.93722222,"7",637,63.7,"2.8","Flathead Catfish","Mark2007","quality",0,0,1,0,0,0
"198",200,"4/3/2007",31.05083333,-81.93722222,"7",741,74.1,"5.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"199",201,"4/3/2007",31.05083333,-81.93722222,"7",823,82.3,"7.4","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"200",202,"4/3/2007",31.05083333,-81.93722222,"7",790,79,"6.5","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
"201",203,"4/3/2007",31.04277778,-81.92166667,"7",840,84,"8.2","Flathead Catfish","Mark2007","preferred",0,0,0,1,0,0
